pstride_flonly,new_f_y_flonly,new_f_x_flonly_flip,new_f_z_flonly,r_s,r_e,r_w,torque_s,torque_e,torque_w
38.8888888888889,0.00258913314937356,-0.00245932699750707,0.0230819912484768,14.01869027536,22.6216034639423,16.4120770796144,0.327428787079879,0.528363494628276,0.383330138984874
39.3939393939394,0.00262277323064345,-0.00201967250784253,0.0224911428544153,14.3277556044275,22.5139034997786,15.9852258402857,0.325719229678939,0.511818564433621,0.363399236467488
39.8989898989899,0.00270414356552489,-0.00171024658412539,0.0229619241675528,14.4703673856114,22.2457069326959,15.478477333407,0.33547769822425,0.515739397506441,0.358849489404876
40.4040404040404,0.00282740817735767,-0.00140107467691233,0.0236857457014881,14.4016055205665,21.7852085373126,15.0698191860439,0.344126594339626,0.52055790656242,0.360093570567626
40.9090909090909,0.00295854735960013,-0.000886671135223614,0.0231746451957653,15.0701053555047,22.0743605239066,15.1202817788336,0.352332266594184,0.516088593512339,0.353505368742047
41.4141414141414,0.00305879709661178,-7.52627665648624e-05,0.0220291879633806,16.4701773611833,22.6139715560256,15.4441092418775,0.366307631299953,0.502949675241209,0.343487198095564
41.9191919191919,0.00311009104102055,0.00092442275103739,0.0220944917682394,18.0260260255478,22.8589419194614,15.6257122870465,0.402547370992323,0.510473409963125,0.348944875155414
42.4242424242424,0.00312312434369977,0.00188669038960338,0.02362255297026,19.039929570135,22.7128392618125,15.5991084752847,0.45510549605691,0.542897910469254,0.372860622962887
42.9292929292929,0.00311742637301105,0.0026194060289416,0.0251159194502089,19.8704002340885,22.640645508615,15.7079791570622,0.505579304162511,0.576064984458564,0.399671324103605
43.4343434343434,0.00309271931981896,0.00303296389989846,0.0256803645527302,20.3648022287726,22.4418147193861,15.9395695785102,0.530363314057028,0.584455232823775,0.415116378314605
43.9393939393939,0.00303362967543471,0.00313462240918191,0.0258287271914083,20.1477048244454,22.3369170423404,15.8619873338061,0.527759094319344,0.585104418139419,0.415496858939359
44.4444444444444,0.00291053226215889,0.00300713401973949,0.0261567361490205,19.3155088886342,21.744791851819,15.2077882868695,0.511656453625184,0.576006728472284,0.402845354331872
44.9494949494949,0.00270315670493598,0.00274911583215718,0.0264022689560011,18.0229848420547,20.7093212743748,14.2014305627577,0.480894454152354,0.552572053818073,0.378926646086071
45.4545454545455,0.00243805488141089,0.00243791202533549,0.0262228437094843,16.8895329256546,19.8122609259733,13.155198855676,0.446703436496895,0.524005316154258,0.347935763676703
45.959595959596,0.00218122818670376,0.0021524989626762,0.0259016860295931,15.745321332495,19.0225907311587,12.2098646076824,0.410674808658066,0.49615366010834,0.318461827841673
46.4646464646465,0.001983879125043,0.00199390219472051,0.0258895795070088,14.9517310310154,18.2200578197903,11.4731320179537,0.389371828226412,0.474485342798528,0.298782420580386
46.969696969697,0.00184510540408062,0.002050015568994,0.0262166026684329,14.5649925040806,17.655843242875,11.0685333038084,0.383951889292948,0.465430680329066,0.291780738816618
47.4747474747475,0.00173540278301499,0.00236034163697869,0.0266098160687423,14.847532210132,17.4249047035428,11.0847907009379,0.397477390327158,0.466475206131378,0.296746531192899
47.979797979798,0.0016185064873435,0.00288970556889459,0.0265141847379264,15.8380930718519,17.7476279673214,11.7099361728701,0.423197869755523,0.47422112718433,0.312892468862876
48.4848484848485,0.00147281241074669,0.00347535097535626,0.025426491259493,17.3504300304899,18.5298495748648,13.001698201622,0.445995042139216,0.476312173672495,0.334210329491761
48.989898989899,0.00131093127158434,0.00387117740521997,0.023724729535806,18.8201407795706,19.140562457409,14.4336976124318,0.453079908436102,0.460793805274406,0.347479780795995
49.4949494949495,0.00117723284703527,0.00392469327936217,0.0227184073103341,19.2752761048942,19.3761525923975,14.8758434058106,0.444968881494057,0.447297610668629,0.343408175610184
50,0.00110787183050678,0.00369572628237811,0.0231530924686455,18.2520430673535,18.5229252395421,13.8723138364222,0.428418452604252,0.434776695383918,0.325615888912227
50.5050505050505,0.00108915732210026,0.00341528517659244,0.0241931252786769,16.8981689783283,17.6000196678141,12.6076473111578,0.413282962921417,0.430448309820902,0.308348546100229
51.010101010101,0.00108468876806157,0.00337411292601146,0.0246034527567369,16.4093766007338,17.2860543541195,12.3143575175161,0.40789468405573,0.429686626792905,0.306103095271267
51.5151515151515,0.00109202889314638,0.00375713075808812,0.0246309609451557,17.2577958905994,18.0198267671056,13.2593034104062,0.430405684569841,0.449410569269206,0.33068414978669
52.020202020202,0.00114477519290961,0.00451969268517642,0.0255742008103302,18.7414561315337,19.2033155608621,14.7843015085877,0.487197795919282,0.499204168018338,0.384328680687235
52.5252525252525,0.00128908935258151,0.00540031386741563,0.0274081930506369,20.0232094626121,20.1772060591527,16.1780316892049,0.559946549720764,0.564253045293449,0.452416633934654
53.030303030303,0.00155418553537871,0.00606438632644114,0.0284171762001028,21.1298422778781,21.1464714120011,17.5253354586491,0.614848722857854,0.615332607296897,0.509962638750368
53.5353535353535,0.0019239142274972,0.00629734760926981,0.0277280244576547,22.1698526455354,22.4921397187096,18.9517368833048,0.631821889513453,0.641006796188044,0.540108335342626
54.040404040404,0.00234794772165598,0.00607873258598785,0.0268474800605658,22.4894753214214,23.3601297688942,19.6453399240923,0.621316712215433,0.645370281765109,0.542741786437558
54.5454545454545,0.00277637090529771,0.00552908229208428,0.027535762475319,21.2493175728493,22.9345409782279,18.7596893760514,0.599704211599191,0.647265060093564,0.529441225043636
55.0505050505051,0.00318813072476833,0.00484463124214747,0.0290656561428294,19.4604588110716,22.0360823080495,17.3917995697895,0.576780890741039,0.653118783347931,0.515468712471759
55.5555555555556,0.00358298407321134,0.00421736109183279,0.0291736719215477,18.6333227720494,21.4041695457402,17.133682711176,0.553295818094406,0.635573034628391,0.508765672586879
56.0606060606061,0.00397234523168613,0.00376405946610253,0.0276252805193574,18.8781349071085,22.3612296494034,18.1380727024911,0.531647904189344,0.629739163148235,0.510806199116753
56.5656565656566,0.00435278565151484,0.00350874550712641,0.0266196151506094,19.3351173228445,23.3902730199248,19.2870651312754,0.525922983233651,0.636224852421982,0.524615944257938
57.0707070707071,0.00468208773584787,0.00343063393438689,0.0272874473818772,19.3645977706694,23.7109869136779,19.6187255756333,0.540232696563834,0.661488069634361,0.547322342885094
57.5757575757576,0.00490910533475889,0.00350607166496667,0.0279248596906512,19.4432364278771,23.9779878426968,19.8810110806149,0.555474463134823,0.685027925951604,0.567981261635452
58.0808080808081,0.00502903637054054,0.00368265695846315,0.0268403695960008,20.5270591724516,24.9819572939989,21.004588145217,0.565615889972076,0.688369039587173,0.578774032726428
58.5858585858586,0.0050843051095797,0.00386870375602688,0.0251805096479026,21.9650707552701,26.3013180033272,22.4732982567114,0.570616471575736,0.683265054962279,0.583819387553625
59.0909090909091,0.00514049266351101,0.00399431674461152,0.02519054856658,22.0531538895854,26.5504039710118,22.7451113291593,0.57378178070293,0.690791808969492,0.591785217936317
59.5959595959596,0.0052419177178868,0.00407736925816354,0.0265902536613221,21.4547668695493,25.7443889099166,22.076953792148,0.588011031596172,0.705576750042362,0.605063315427892
60.1010101010101,0.005377620359485,0.00423272151098541,0.027149443952471,21.5915982075317,25.5822800204808,22.212323728892,0.604536615958424,0.716270506862596,0.621916121751158
60.6060606060606,0.00549132571566346,0.00463182187452094,0.0262736871245807,22.9721468765452,26.7980283172062,23.6358614248032,0.62571804733667,0.729927857471403,0.643796382520437
61.1111111111111,0.00552751748641513,0.00537117548747358,0.0256128906294311,24.6866423138418,28.3170648983551,25.3113840374884,0.660303348505398,0.757407691759874,0.677013561536012
61.6161616161616,0.00547468702958435,0.00636563448481151,0.0260400208193499,26.2019290265475,29.2628992146573,26.469644493998,0.716887948599752,0.800636463323829,0.724212676182768
62.1212121212121,0.00537078333952841,0.00736082285304413,0.026339573081898,27.7729648395986,30.4615238860281,27.7578805773504,0.774064024621741,0.848997214071689,0.773643609127329
62.6262626262626,0.00527472421702364,0.00804914306798245,0.0255359544245193,29.6624567396166,31.9860989884218,29.6043760196759,0.809462519436947,0.872872685543514,0.807877547352315
63.1313131313131,0.00522055641583708,0.00822870440548501,0.0246401387415791,30.7235506925478,32.8892338153303,30.7465695142535,0.814088405369635,0.871472968033141,0.814698339945342
63.6363636363636,0.00520800843864624,0.00789676875445543,0.0249626064775395,29.7039350606371,32.050946394067,29.7466805357634,0.792941556182618,0.855594629430623,0.794082639459873
64.1414141414141,0.00521579295857091,0.00721395576435786,0.0260791213112799,27.176302478633,30.2285572073316,27.4364331020952,0.748886496882697,0.832996259539553,0.756054812421198
64.6464646464647,0.00522109940360766,0.00642418704722907,0.0266105701698551,25.0657234752286,28.6455987749701,25.6304810939457,0.698543738683556,0.798309439776272,0.71428267790941
